350.5217623,305.7633512,340.3641191,269.3216312,312.2271807,267.9667994,345.323755,297.9276462,336.8034762,290.7416892,332.3975767,297.1220834,339.3335544,292.4284019,330.578456,298.419231,315.4947034,272.6837222,337.1057511,293.7605382,329.3173805,288.5171813,330.3387278,283.9662155,337.3185379,290.0570108,321.9292352,295.3626089,321.6644155,254.2581103,314.3266868,279.9299465,317.0699116,274.1176431,314.7118794,253.109606,308.2747118,228.0182131,305.9040358,226.8341561,260.4118514,212.5788019,287.6294871,221.7346953,332.2561042,245.8117865,298.8307443,235.6665985,321.0232491,242.9715146,309.1119528,246.9499673,303.8596071,211.2872694,290.5737863,210.0274,301.0198967,220.3890589,300.3067828,225.1472924,290.4275691,203.9135711,274.2742758,193.85512,307.2121423,211.5497435,302.9198319,202.9734525,311.6895076,210.664933,315.925203,209.4025383,323.3138527,222.0034501,275.1266351,182.2378772,322.1090604,194.8884326,304.0319517,184.7175651,312.6007979,201.8328452,313.1495236,218.4470407,251.8940445,143.6503083,299.7357773,177.9192227,307.2644418,169.4305696,304.3989343,174.508192,298.2260195,157.8461307,311.3171272,153.0186349,293.040821,151.7361838,273.293306,353.386071,281.6765253,335.9711541,288.4282356,357.3922677,248.6622089,300.7078871,266.2581469,337.571987,310.5568462,316.6283311,292.9158597,332.9235889,303.9554144,332.069101,306.4091359,331.1003974,282.6294179,288.2614503,256.3342407,323.1587062,287.254857,323.0620708,280.5549409,330.4024474,303.4340523,308.3739024,252.7105119,313.2518808,278.9309126,330.856741,280.8255118,315.5860206,249.5237509,314.7043212,253.8014211,316.0274572,242.3789557,309.7865266,228.035439,306.4925962,248.2508698,299.5818558,232.2091696,290.367144,214.8793498,320.9902004,246.653653,310.0769781,218.7340062,267.8496516,193.1883157,325.2583256,246.8190117,322.65307,227.8486237,299.6725283,217.9766089,318.8849969,226.5931343,318.0618534,229.227384,306.8031937,206.1741028,311.6611723,212.4578732,288.7723208,195.4257491,270.4722569,185.8270245,276.6592701,183.7595344,294.7739298,193.6606511,291.0144034,192.0426909,283.7471146,181.0550472,291.1892527,189.7341263,267.8317125,167.4754149,286.0533954,186.5978561,315.8483614,182.7253312,276.9267962,168.0477771,308.5340285,173.3591344,291.418734,162.1335217,317.1388983,161.098211,313.0868765,155.9901457,304.4751631,160.1298255,280.8928525
343.788915,305.6515281,338.6492771,269.188228,308.3632113,267.6653644,343.4649314,297.3588734,336.1319594,290.2997857,331.6941643,296.7189157,339.0787676,291.7501222,330.5536302,298.2375062,315.1606501,272.5125412,336.6528594,287.1160668,328.9492848,285.7156263,329.6073387,277.0761142,336.9541131,287.5784336,321.9003204,291.3950243,321.2979926,253.6444936,314.3044171,277.9513862,315.4597632,273.4931384,314.6587607,252.390152,307.9297227,226.258016,305.5854036,223.8948693,259.8322153,210.1638957,287.5990445,220.3889102,332.2495972,244.5877162,297.3371292,234.6228239,320.8610567,241.7848027,308.8124305,246.5505776,303.598396,210.7709252,286.0583565,209.1797598,300.7363368,218.8033201,299.9247246,223.83689,290.1158466,203.1500283,273.9941998,193.0607998,307.1716162,210.6201619,302.8446863,202.0720247,311.1869838,210.5427349,315.8969743,207.5955548,322.9292225,221.0439752,274.5699488,181.5986688,321.7703735,193.7267517,303.1114081,182.2665051,312.5720777,199.9946456,312.99531,217.6346341,251.6797516,142.5248471,299.1455827,176.9490644,307.0667236,168.6346743,304.3089255,174.2554297,298.1626715,156.4433303,310.5228129,152.5310546,293.0181491,150.2715099,272.8619617,350.7258043,281.5243137,333.8095389,287.5070689,340.89611,248.1087393,300.3573273,266.0668928,336.8923656,310.0574701,316.5584848,291.4158833,332.8006104,303.8586463,331.9092211,305.3687887,330.8363247,278.8573811,285.9623151,255.3257314,323.0301556,283.0124513,322.8265716,278.8832883,330.1368767,301.8759894,295.3431068,252.3764115,313.2340206,277.0616513,330.6951213,279.8620744,315.4023895,248.8598181,314.6589891,253.0672608,315.4791447,240.6635846,309.5689431,225.7855238,306.3149541,246.9938815,299.5342053,230.7869798,290.3534387,214.1776232,320.9895133,246.1711449,309.7707371,218.4682953,267.699211,192.9121274,325.1947873,246.6673056,322.4634462,227.3027615,298.9671503,217.5780573,318.5672899,225.4940276,317.8133325,228.9450621,306.7587103,205.073568,311.61785,211.8281649,288.38415,194.502339,270.1511668,185.0155712,276.5625827,183.2805993,294.7245985,192.3981753,291.0071918,191.4068809,283.6916034,180.7908253,290.6283219,189.5025397,267.7844217,164.4923587,285.0651106,186.0008887,315.5429347,180.5816413,276.6378374,167.3874264,308.3700552,170.9789334,291.3289971,161.4276884,316.8960447,159.67567,312.8897127,154.8314204,304.2502824,159.3091728,280.6812554
341.7693197,305.343629,337.8714679,268.4763495,307.5391602,267.5415614,342.1811941,297.2753818,335.9902187,289.7793484,330.622179,296.2940831,338.9625331,291.1669188,330.1036275,297.8832392,314.8566175,272.4053257,336.2678515,284.1663327,328.9434776,283.8785208,329.4834469,273.6993575,336.8995415,287.301731,321.242171,290.028981,321.203448,253.3235219,313.6475516,277.4654879,314.6300773,272.7150944,314.4705783,250.7439003,306.7366737,224.7768906,305.2658576,222.1181278,259.5243679,205.5090115,287.5632444,218.560275,332.1832126,242.1105043,296.8274835,233.5059866,320.7094417,241.1132087,308.6428482,245.1054792,303.5555596,210.4787514,282.7845916,208.3950864,300.5712745,217.5751045,299.7709934,223.1466627,290.079739,202.4338764,273.5950167,192.3031705,305.9713794,209.8171001,302.671005,200.9868246,311.1366199,209.5105265,315.6497467,206.6490602,322.4716249,220.6329227,274.4575709,179.8998947,321.5620013,191.559696,302.5574337,181.3020895,312.469333,199.6782682,312.7268597,215.8400276,251.3465364,141.3033074,299.0971822,171.2988551,306.9890265,166.1765614,303.8506177,172.9205057,297.3873809,155.4262904,310.2810518,151.6580459,292.8304096,349.0655024,272.7168276,350.0299268,281.4952259,333.3073869,287.476524,337.7133256,246.5366645,300.3125115,265.7701348,336.8503072,309.6233415,316.1102962,290.5584659,332.7507263,303.5251149,331.849758,304.2288932,330.5961207,277.992951,285.6466078,253.8066596,322.6531741,281.8516923,322.751012,274.7842544,328.5717722,300.1636193,293.900601,250.0945149,312.4272049,273.7420606,330.4618591,278.9711759,315.3360864,248.7653109,314.6287049,252.4192359,315.4094709,239.664669,309.5617099,224.6907589,306.1750081,245.0019461,298.9693541,229.3930249,289.8766399,213.4876906,320.3420531,244.2615251,309.1420364,216.4153137,267.4779358,192.7846234,325.0805244,246.4373477,322.1652283,226.3600987,297.6591289,216.1393057,318.27059,223.6742975,317.6994201,227.9695568,306.6080335,203.2529926,311.4170273,210.8349466,287.7958296,193.2202719,270.0864974,182.9428849,276.0719148,183.1835101,294.4369481,190.6305624,290.9900879,189.3450637,283.6581018,178.0992525,290.4131266,189.2750423,267.7228982,162.879097,284.7243138,184.5378452,315.0051495,179.9574368,275.9932035,161.5595083,308.3428304,169.4387196,291.2966098,159.8578608,315.5062773,159.4256566,312.6840971,154.2444263,304.1574859,349.8157188,280.5769687
339.7362918,304.795082,337.4125489,268.3864245,307.1292387,267.5130899,341.2142431,296.9259395,334.9557321,289.181413,330.4148178,296.1550215,338.6764284,291.0284687,329.2747531,296.3399272,314.4116658,271.6538626,335.6484729,283.1877353,328.4378102,283.5327052,328.5260743,272.0833468,336.5978459,285.4520114,321.1040493,288.9289795,321.1135925,252.727488,313.6258963,275.2735948,314.3036092,270.7591177,311.1043474,247.4918549,306.5063512,223.7494648,304.9107545,218.6699158,259.1312447,204.3879981,287.4998668,216.5922723,331.9863903,240.9591572,296.2480693,231.9590652,320.514245,239.400327,308.5455622,244.5560292,303.4793961,209.3536404,282.4396604,206.733463,300.418411,217.0600422,299.4053556,222.7507065,287.507517,201.198964,273.5327541,191.8736325,305.6365245,209.1798381,302.6625875,200.6835824,311.0834002,208.512814,315.646313,204.7851454,322.4034072,216.7645037,274.3011624,178.8024007,321.4830633,189.5149579,302.3743126,179.4002157,312.4535592,198.3409651,312.4625441,214.3213151,251.2677719,140.2367453,298.1923655,169.0338437,306.7697997,164.7970077,303.590944,165.5129656,297.155866,154.8170433,309.6462421,151.0404161,292.6403625,343.8362758,272.1043194,347.726741,281.4637743,332.9333851,287.2537133,300.2106441,246.0984208,300.2952949,265.3068566,336.8001509,309.4075063,315.957763,288.4003147,332.672626,302.397407,331.4287408,301.5472536,330.4035569,275.9458942,284.9254044,251.991824,322.6402852,271.0634819,322.5864184,271.5704356,328.5504606,298.492538,291.9655377,248.5249365,312.3125534,268.593493,330.2711409,277.7498366,314.7007422,246.4957731,314.3993006,250.60436,314.8389696,238.4197415,309.1648387,222.4766465,306.1443045,242.1989338,298.8526472,227.9513356,289.3523402,213.0314353,319.7254667,242.3535545,308.5758057,215.7525125,267.3475231,191.5890113,324.8075671,245.4801309,320.7675151,225.08879,295.9452219,215.6632248,318.1416255,222.7239086,317.6354309,225.5905168,306.3529003,201.9474886,311.3775981,210.2820304,287.7303975,191.8125323,269.684693,179.2381912,276.027111,183.0586968,294.4177402,189.8819155,290.8899381,188.8622232,283.5468815,177.2208563,290.2852662,188.4415561,267.6322277,158.9730324,283.1623427,183.0092336,314.58336,179.2903979,275.8627055,159.6685286,308.2487314,165.2328136,290.1558842,154.0199055,315.4251326,158.3813409,311.8504354,153.9064892,303.7197291,347.0323095,280.4452863
338.36792,304.2191974,337.1054029,267.9643139,307.0964535,266.9713471,339.86679,295.9391468,334.4521471,289.0382443,329.7889697,296.0022336,338.4708975,287.7363887,328.5502765,296.2039589,313.9249192,271.1372335,335.6301998,281.876623,328.3741051,277.5675146,328.4533323,269.3861054,335.8958443,282.7116304,320.9006735,288.2401134,320.9720291,252.5800345,313.2812339,274.1485528,313.9207942,267.7708875,309.0705311,245.0043191,306.4467677,223.1301205,304.6931313,217.4228533,258.5161999,204.0660721,287.4904306,215.3663937,331.8426558,239.2866617,295.5090689,230.17974,319.7076066,237.0756564,308.4487676,242.4150365,303.4590818,208.5230082,281.9190418,205.6920296,300.127277,215.1456224,299.3324121,222.4392924,287.2095723,200.3276669,273.5062255,190.524926,305.0489657,208.8130277,302.5104732,199.1281269,310.973314,207.6335743,315.6423674,199.7556433,322.3171553,213.8765935,274.2095852,177.4511643,321.3862954,187.3577716,301.8708921,177.0855544,312.4289986,196.3000696,312.3979777,211.6545291,251.1521619,139.6278444,297.1952039,167.6691272,306.3089258,163.5891436,302.6402525,161.1620921,297.086924,154.615402,309.5300705,354.5063255,292.5704615,342.3716918,272.041114,347.4053331,281.0896074,332.9273033,287.0238819,299.8388617,245.979801,299.644029,264.3467272,336.7496916,309.2237736,315.7785366,286.9788605,331.8509032,300.7937733,331.1641931,297.2823707,330.2338607,275.6498701,284.1427231,251.4447147,322.5439936,269.3156032,322.0893576,270.1681352,328.4829232,298.1385166,290.6975237,243.0932459,312.2404129,265.6736975,330.1632106,276.5847238,314.5266102,246.0817183,313.4377562,250.3119859,314.293701,237.4778452,308.7446545,221.6206943,305.556767,240.1574685,298.4537756,226.7262029,289.2273179,207.5374747,318.3837936,240.7017064,304.9275195,214.9562431,267.1217592,190.4729441,324.7992843,243.9245888,320.2280594,223.2522344,295.2631191,214.8391178,318.0836752,221.135237,316.9940444,222.9007861,306.2926064,200.020216,311.2393961,205.719025,287.6943514,191.6017647,269.4449875,175.4928166,275.8155568,180.6228978,294.3582532,188.1242396,290.5572683,184.6010825,283.3943627,174.833805,290.2325644,186.5770069,267.5976357,157.3667558,282.5899154,180.4244829,313.3249684,178.8943232,275.4954553,156.7684828,308.1006206,159.5677755,289.9713282,149.7844414,315.2421356,157.1300074,311.7050163,356.7305871,303.6956443,343.0787668,279.7451269
336.8885337,303.5837908,336.9609082,267.8580265,306.8911975,266.6581863,338.8709327,295.1885765,333.9899406,288.9660971,329.2456395,293.8259899,338.3707699,286.6265612,327.9743419,293.8372573,313.6099365,270.9762716,335.1455806,280.8540358,328.2715583,272.6011111,328.4080102,269.1471394,335.3659885,281.8152966,320.6857329,286.8235261,320.8644479,250.8875968,313.2678155,272.0547562,313.880355,264.3125422,303.4324862,244.3945096,305.9156818,222.926997,304.4957626,213.7990536,258.3463757,198.3692026,287.3019213,214.2630283,331.8425919,238.8661146,295.3101629,227.611333,318.8235298,235.3038365,308.3480069,241.7790764,303.3377056,207.9066798,280.7587946,204.7787986,297.97687,214.4240934,298.4655089,221.5569233,286.3527582,199.4240754,273.4090483,189.7167972,304.7071703,207.7833936,302.4603454,195.4942099,310.7202862,206.4631096,315.3290912,196.9574685,322.291648,212.9556368,274.1021292,176.0837124,321.1447031,185.4185637,301.1108147,175.271784,312.3518718,195.2006655,312.0107015,204.9218418,250.9805019,138.188737,297.0221474,165.2781628,306.2960173,162.8475812,302.462857,159.0048509,296.8979917,154.4965427,309.0920863,352.8624063,292.5312993,342.1916759,270.8876065,346.9536943,280.5033539,331.8746009,286.7256541,297.4609394,245.7742362,296.5110242,264.3052733,336.3113252,309.0276987,315.5364665,284.0834917,330.343165,298.9959783,330.926193,294.9608802,329.6559551,273.7914565,284.1286539,251.1873774,322.2628163,266.2623898,321.8035713,267.9950189,328.3283826,296.3764763,290.4884445,241.9826891,311.8579257,265.0239486,330.0556971,273.5189377,314.4324491,245.9628096,313.3558125,247.0814205,314.2783137,236.6237518,307.7825121,221.4185265,304.8886581,239.5535812,297.9927745,224.8460876,289.134665,205.6334657,317.9048211,236.8117173,304.6611763,214.1802313,266.9797657,189.2535702,324.7594905,243.4353878,320.133836,222.3148619,295.1032699,213.8547097,317.9907862,220.3919507,316.1751753,220.9608732,306.2451691,198.9656153,310.972993,204.7998351,287.655591,190.5141347,268.7772321,173.8081882,275.8069676,179.6793943,294.1706342,186.4621296,290.4565098,183.5423507,282.8962996,172.1701768,290.2139478,184.5837877,267.596085,149.1422788,282.2748215,179.1789415,313.194142,178.2714075,275.3727782,154.8752993,307.8351077,157.7885731,289.616514,148.0158782,315.1182308,156.4844877,311.6607521,356.440777,303.5771212,340.8871018,279.5234734
336.3558548,302.8857219,336.3139977,265.4481117,306.5344646,266.2086752,337.9629401,294.8586531,333.5683713,288.9256497,328.4330659,290.9907841,337.6454879,284.9693334,326.9941948,293.6827865,313.1098561,269.2616211,334.2613817,280.0853795,328.2061218,271.9334721,326.2767264,268.4154944,334.2378529,279.8746798,320.2359163,284.7773168,320.3614312,250.6892805,313.1350899,271.4078202,311.1678824,255.8379375,301.9858201,242.701026,304.0035834,221.5796705,303.9439011,209.7192444,258.0609788,196.7662025,287.2103238,212.6353183,331.0210132,237.9535533,294.0233325,226.8300453,318.752369,234.6144436,307.7420851,241.080321,303.288273,206.2692542,280.1168048,203.4777086,297.5853933,213.8717189,298.4187183,220.8934907,284.4628687,198.1273087,273.3759356,187.9682652,304.5703063,207.46007,302.36427,194.251617,310.6002118,205.864543,315.3269405,195.324501,321.6272411,212.0971141,273.9474791,173.8126549,321.1439686,181.5647208,300.7098597,174.1442167,312.2522695,194.9334593,311.665286,201.5111394,250.8115668,137.2663371,296.9949881,164.3976113,304.8463406,161.3431051,302.2299066,156.6293705,296.7500508,351.0335934,308.4861454,350.8395175,292.4895611,341.8130084,270.5588252,346.9133853,280.4234894,331.4717716,285.9082147,296.5736423,245.7103255,296.2282623,264.1426193,335.2958101,308.5351257,315.0707959,280.4730595,330.3131699,294.0603002,330.2365204,288.4355971,329.4998943,272.8370911,282.7720416,250.6977704,321.9327499,262.6368739,321.7848553,263.1264401,328.3281397,293.8573267,287.906521,239.8367438,311.2276356,263.2560046,329.8215078,264.9387059,313.8306234,245.3119707,312.8659358,246.6061753,313.8088377,235.908235,307.6224572,219.8871976,304.7589172,238.8700168,296.9949324,221.2833951,288.6874647,202.7735431,317.4612372,233.2360234,304.6229362,213.6019514,266.8206197,188.7520408,324.699882,240.4006814,317.0165129,221.7913146,294.6123115,210.2994965,317.9132466,218.1458325,316.0515267,220.4204821,306.2014163,198.542601,310.8349247,203.7186125,287.5766822,190.0988295,268.7306729,173.1552257,275.5048019,178.7344279,294.103705,185.212775,289.3574178,178.9477961,282.8718018,169.352802,290.1691707,183.4919469,267.2327764,147.0780587,282.0379335,173.231746,312.8679907,176.7744188,275.1848825,153.3430106,307.7488883,156.8901183,289.4147032,147.0898202,314.6628505,350.2963078,311.6258079,352.9283174,303.0339584,332.0326407,279.3039361
335.7766822,301.6211631,335.6216122,265.3368558,306.5092541,265.3286532,337.2313722,294.3398658,333.0144425,288.8678956,328.3724387,288.2714113,337.484425,283.5992332,326.8008905,292.0644377,312.7651239,268.6018458,334.1661488,278.8548304,327.8587387,262.5499602,325.9446832,266.8895973,334.0081407,279.5629614,320.0686102,284.401983,318.2180156,249.0777536,312.9005425,271.2227319,310.0545148,254.7878821,298.9825676,241.8014853,303.3210044,219.6835755,303.6115917,208.4292743,257.9859517,195.3857865,287.0218429,212.0266512,331.0028974,236.7128076,293.7899714,226.5666,317.8834312,234.331797,307.5144433,239.729331,303.2570299,203.2146702,279.6166691,202.3132664,296.900213,212.2912914,298.2906675,220.1913458,284.4278965,197.5225254,273.2652037,187.2108965,303.9381496,206.084784,301.6341372,193.7476292,310.4366425,203.9793759,315.2810829,194.9789742,321.6062423,211.5953595,273.9227549,172.2883428,321.1243526,179.6495551,300.424578,172.7212684,312.1047657,193.6312774,311.6497287,198.7834796,250.7684394,136.9957786,296.7942605,160.6720044,304.6849087,160.3760607,302.2172901,155.6722056,296.5199737,347.1902633,308.3299272,349.8208081,292.3555624,339.6543879,270.4898734,346.6616785,280.4066224,331.4549817,285.8214714,295.7177169,245.6830775,295.5159838,264.0194384,334.978759,307.7884703,315.040241,274.8156068,329.4729545,292.9368102,329.8975471,286.3232488,329.3257788,272.4047093,282.6838071,249.4498136,321.8536523,258.9658631,321.6087763,260.8402915,327.7437967,292.2300111,285.0167985,239.3807755,311.0739234,262.3557948,329.7897464,258.6106076,313.769726,243.6264167,310.5737577,245.2511043,313.6786998,232.2157976,307.1139375,218.335942,304.7220543,238.1816735,296.8731297,219.712117,287.9060059,200.0803427,316.929485,230.6974146,301.4629053,212.661476,266.755921,188.3843228,324.4581822,239.4559625,316.6971977,219.4772175,294.0146384,209.1895432,317.7221699,217.2555927,316.0191073,217.4000794,306.1394464,197.2137308,310.8107853,202.4763065,287.4542897,188.5733068,268.6679219,171.6227275,275.4748141,178.3082417,293.7398941,184.8114258,289.0748715,177.0874633,282.543347,167.8337077,289.6769974,180.7332582,267.0719426,146.1722951,281.9794736,172.0543359,312.3985861,171.2336845,274.9093403,152.2907476,306.1922176,156.1562318,288.2080621,147.0489248,314.5914192,343.8407955,311.369467,348.5473189,302.4085786,331.0920071,279.2602519
335.7065135,301.1017542,335.6038711,265.1042197,305.213189,264.3103762,335.7399736,293.7211713,333.0088887,288.6910205,328.0727228,279.7093653,337.4497034,283.2221772,323.0877949,289.9924855,312.6726883,267.573659,334.1196527,277.2574644,327.6719672,260.1610244,325.4798045,265.9546386,333.8952252,278.4093519,319.7222666,283.7350298,314.6377488,248.884988,312.7902028,262.5048914,309.5702661,252.5725187,298.2509555,236.7526875,298.4021015,218.4080923,302.9528215,206.6528902,257.5978593,194.4062752,286.8356397,209.897651,330.4944231,236.6607213,293.1170799,224.7978306,317.7823472,234.1705239,307.4576672,235.1083919,303.2536079,201.7466902,279.3236518,197.2368007,296.5628228,210.8441837,298.1467094,219.1539109,284.1118567,197.0571426,273.1822344,184.6387607,302.5923559,206.0212054,301.5060156,191.6990186,310.3965292,203.2023305,315.2276331,194.3142161,321.524689,210.9070677,273.0364103,171.4884986,320.9815243,178.9393186,300.3472632,172.3779522,312.0194941,189.8470666,311.3131586,197.6842147,250.3252765,136.3534544,296.2729364,158.4071104,304.6470145,159.7434716,300.9512821,347.6208152,296.0017836,344.863635,307.9698863,346.1183766,292.3052531,339.3598965,270.1924861,345.9332141,280.3587198,331.4537738,285.7586676,293.9020273,245.5489725,294.1184564,263.9014499,334.9200783,307.7282134,315.0219215,273.6807281,329.2576967,292.347964,329.4357072,277.9391709,328.9738557,269.4151354,282.0406102,247.7520305,321.7159244,257.2096154,321.4980294,260.1285362,327.3437472,290.7235788,284.60127,239.2191074,311.0232376,261.3976208,329.664648,257.1701445,313.3453339,243.4194388,304.4191006,244.503931,313.1601516,230.8238519,306.6105573,217.6885294,303.1306247,237.876343,296.8297265,218.9950611,287.3826764,199.2457187,316.7292185,229.9139769,298.9181888,210.5090276,266.1917447,187.5284479,323.8124898,237.9842887,311.7341713,218.7788241,294.0090796,206.1436659,317.2888432,216.55256,315.8397071,216.2339315,306.1263367,196.2204575,310.7772895,201.212687,287.3528215,187.8619892,268.6453933,170.5371598,275.3459229,177.6517126,293.4653636,184.3806726,288.7577864,175.4464492,282.4612087,164.0627403,289.6253425,179.4590353,266.6984144,144.8052198,281.9276481,169.4446765,312.2945658,169.1573137,274.573028,149.2682587,306.0006534,155.8364713,288.115201,346.4183036,314.5859651,342.3607158,311.0809506,347.499354,302.3177193,330.941477,279.2160849
334.9168885,300.9565693,333.8749392,264.9087442,304.9719726,264.0705392,335.3837409,289.4189168,332.9029805,287.9527797,327.6416539,278.3976389,336.766953,278.2243517,322.534546,285.6055499,312.6312232,267.0478896,333.8200733,273.5138118,327.4985856,254.2140346,325.3103051,263.0076485,333.8627288,278.0990985,319.6934867,282.0788012,314.5294215,247.9513151,312.6779914,261.7956027,309.4059974,250.5232683,296.6510117,235.6046573,288.1486832,217.545864,302.857697,206.0211156,257.4935766,193.6286185,286.7933389,208.8546136,330.3434492,236.3336088,293.0353651,224.2269318,315.553678,233.3121558,307.3513881,229.2759143,303.1658908,200.5063266,278.9793791,195.5526437,296.4179486,209.5604587,298.1084506,217.7555781,282.6506952,196.5115238,272.5735531,183.8116484,302.5125896,205.4828234,301.2584478,190.2070061,310.3600948,201.7928707,315.1343696,193.7994027,321.3606009,208.7377971,272.6696677,168.8878222,320.8777823,176.5165465,300.0671295,171.7658093,311.9213627,187.7732703,310.3930152,195.5188229,250.2031592,131.4935718,296.2371095,156.7031674,301.0965862,159.4283558,300.7029045,344.6907047,296.0000502,337.2582968,307.5454603,345.8333184,292.2555026,337.6272681,270.167161,345.7566244,280.1902165,331.2809599,285.6578133,291.0132857,245.2822799,293.6101009,263.860847,334.4368001,307.3246948,314.8864955,265.5537555,329.2206218,291.1240248,329.2430373,275.4632533,328.8593575,269.0904338,282.0253481,247.4885997,321.5006713,256.0864448,321.411626,257.9855956,327.2388062,289.4820536,284.4205304,237.0380442,311.0185311,259.7327072,329.3011657,250.2345819,313.1954936,242.3444605,303.1446067,243.1543409,311.9484835,228.9980224,306.5396682,216.2660205,302.7827519,236.1991842,296.6213789,218.2066055,287.3201061,197.2746178,316.6140147,227.0246976,298.4476731,209.6449656,265.7830099,186.4334385,323.6578835,236.1025757,308.6713078,218.0604982,294.0013025,203.8437855,317.1947861,215.6420964,315.2904096,215.7486151,305.9447685,195.6164779,310.7234479,199.8521111,286.8811818,184.8565732,268.6002311,169.8983145,275.036981,176.2762506,293.4468633,183.0403416,288.7122991,174.0578507,282.3981452,162.846722,289.473218,177.3454601,266.3890723,144.129442,281.921499,167.3358205,312.0109475,165.7388288,274.3039465,147.6339149,305.5089257,154.9265488,287.6993329,344.852467,314.4052748,341.2625833,310.4552028,344.8855931,301.9786323,330.4593307,278.8519546
